Tour,Tour Description,Year,Tournament Sequence Number,Tournament Permanent Number,Tournament Name,Player Number,Player First Name,Player Last Name,Round,Hole Number,Hole Sequence Number,Shot Sequence Number,Club Head Speed,Ball Speed,Smash Factor,Vertical Launch Angle,Horizontal Launch Angle,Valid Launch Spin,Launch Spin,Valid Apex,Apex Range,Apex Side,Apex Height,Valid Actual,Actual Flight Time,Actual Landing Angle,Actual Landing Speed,Actual Range,Actual Side,Actual Height,Valid Flat,Flat Flight Time,Flat Landing Angle,Flat Landing Speed,Flat Range,Flat Side,X Coordinate of Impact,Y Coordinate of Impact,Z Coordinate of Impact,Distance of Impact,Course Number,Course Name,Valid Calculated Drive,Valid Stored Drive,Club,Total Distance,Ending Location Code,Ending Location Description,Weather,Trajectory Sequence,Trajectory X Coordinate,Trajectory Y Coordinate,Trajectory Z Coordinate,Trajectory Time,Extrapolated
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,21,10699.53,11897.256,576.01,17:02:03,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,22,10697.824,11878.802,575.076,17:02:03,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,23,10696.059,11860.888,573.418,17:02:03,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,24,10694.243,11843.472,571.042,17:02:03,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,25,10692.381,11826.516,567.954,17:02:03,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,26,10690.479,11809.983,564.163,17:02:04,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,27,10688.544,11793.837,559.678,17:02:04,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,28,10686.581,11778.047,554.506,17:02:04,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,29,10684.595,11762.578,548.657,17:02:04,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,30,10682.592,11747.401,542.139,17:02:04,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,31,10680.579,11732.486,534.964,17:02:05,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,32,10678.559,11717.802,527.138,17:02:05,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,33,10676.539,11703.323,518.669,17:02:05,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,34,10674.522,11689.021,509.566,17:02:05,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,35,10672.515,11674.87,499.834,17:02:05,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,36,10670.519,11660.847,489.478,17:02:06,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,37,10668.539,11646.927,478.502,17:02:06,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,38,10666.577,11633.089,466.906,17:02:06,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,39,10664.635,11619.313,454.691,17:02:06,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,40,10662.712,11605.582,441.853,17:02:06,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,41,10660.808,11591.88,428.387,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,42,10658.92,11578.195,414.284,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,43,10657.043,11564.518,399.533,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,44,10655.171,11550.843,384.12,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,45,10653.295,11537.171,368.025,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,1,113.625,168.832,1.485,13.025,3.862,N,0,Y,573.279,75.774,125.078,Y,5669.55,-42.476,56.714,728.728,112.102,95.31,N,0,0,0,0,0,10668.672,11647.864,479.241,168.832,19,TPC Four Seasons Resort,Y,Y,CDR,9374,OUK,Unknown, S 10-20,46,10651.593,11524.87,352.939,17:02:07,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,1,10703.325,12486.014,451.156,17:04:07,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,2,10707.789,12440.166,462.835,17:04:07,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,3,10711.568,12396.958,474.112,17:04:07,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,4,10714.731,12356.198,484.96,17:04:07,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,5,10717.336,12317.71,495.352,17:04:07,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,6,10719.437,12281.331,505.263,17:04:08,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,7,10721.084,12246.908,514.666,17:04:08,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,8,10722.319,12214.301,523.537,17:04:08,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,9,10723.185,12183.38,531.854,17:04:08,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,10,10723.715,12154.024,539.593,17:04:08,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,11,10723.941,12126.121,546.735,17:04:09,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,12,10723.894,12099.568,553.26,17:04:09,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,13,10723.599,12074.271,559.15,17:04:09,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,14,10723.078,12050.138,564.389,17:04:09,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,15,10722.354,12027.089,568.963,17:04:09,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,16,10721.445,12005.047,572.86,17:04:10,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,17,10720.368,11983.941,576.069,17:04:10,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,18,10719.139,11963.705,578.581,17:04:10,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,19,10717.772,11944.275,580.389,17:04:10,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,20,10716.281,11925.595,581.488,17:04:10,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,21,10714.679,11907.61,581.875,17:04:11,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,22,10712.975,11890.267,581.548,17:04:11,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,23,10711.182,11873.52,580.507,17:04:11,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,24,10709.31,11857.32,578.754,17:04:11,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,25,10707.368,11841.625,576.292,17:04:11,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,26,10705.367,11826.393,573.125,17:04:12,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,27,10703.315,11811.583,569.259,17:04:12,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,28,10701.222,11797.157,564.701,17:04:12,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,29,10699.097,11783.078,559.458,17:04:12,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,30,10696.949,11769.309,553.538,17:04:12,N
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,31,10694.785,11755.818,546.949,17:04:13,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,32,10692.614,11742.569,539.701,17:04:13,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,33,10690.444,11729.532,531.803,17:04:13,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,34,10688.282,11716.675,523.262,17:04:13,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,35,10686.134,11703.968,514.087,17:04:13,Y
R,PGA TOUR,2017,310,19,AT&T Byron Nelson,34046,Jordan,Spieth,2,16,16,3,113.11,170.006,1.502,13.268,1.243,Y,2610,Y,579.063,62.854,130.72,Y,5991.13,-45.954,51.822,729.358,101.316,96.099,N,0,0,0,0,0,10679.216,11662.678,479.241,170.006,19,TPC Four Seasons Resort,Y,Y,CDR,9435,OUK,Unknown, S 10-20,36,10684.008,11691.385,504.285,17:04:14,Y
